CustomerID,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,CustomerID
77908095,45,F,5,Doctorate,Married,Less than $40K,34,4,2,2,1438.298086392943,491,947.3076193184559,0.7125105657789149,4376,84,0.7983331342046212,0.3423585638911263,77896022
77897316,65,M,1,Uneducated,Married,$40K - $60K,56,3,3,2,2468.0058383227433,2021,446.98779718689923,0.9041108632242257,1797,46,0.5843006064647509,0.8047519068220067,77896023
77902347,45,M,3,Graduate,Single,$80K - $120K,32,5,2,2,24487.007352367003,2517,21970.009736171145,0.8946743149884581,1512,42,0.9078485592916141,0.11552877470551681,77896024
77893500,51,M,2,Post-Graduate,Married,$120K +,45,5,2,1,3173.000235317288,2517,655.9907799628191,0.7300985875526209,4030,73,0.6290578988591393,0.8024754953383126,77896025
77908598,63,F,1,Uneducated,Single,Unknown,55,4,3,1,16311.993487154457,520,15791.999876611999,0.7970247361848074,4366,68,0.6510618984450848,0.026759965219245268,77896026
77896037,34,F,4,Graduate,Divorced,$40K - $60K,26,5,5,3,3037.9953442318765,1539,1498.997151282724,0.7057610510217912,2189,54,0.6679340276826194,0.5040951753359906,77896027
77908408,36,F,1,Uneducated,Single,Unknown,36,6,3,1,4685.013751581387,1626,3058.989854275336,0.9516801819418974,4560,81,0.5867038601174608,0.34862480285817626,77896028
77904719,45,M,3,Uneducated,Divorced,$80K - $120K,25,2,2,3,6613.973076961749,1881,4732.992258764561,0.7255558089602515,3016,51,0.6435066208563194,0.2798878394033128,77896029
77899258,45,M,3,College,Single,$60K - $80K,32,4,1,2,1438.295745173429,0,1438.3017776891686,0.8123024209456118,1468,26,0.6389969407674748,0.013258063406754925,77896030
77909255,34,F,3,Graduate,Single,Unknown,19,6,1,2,7530.998586636626,0,7530.998022843851,0.9892468655742072,3833,71,0.5577223684682154,0.0005385432125926099,77896031
77910534,51,F,1,College,Married,Unknown,37,4,3,1,11166.99821387884,0,11166.991486146993,0.6294422949858105,3848,74,0.7713065012014924,-0.009571345487484811,77896032
77902485,38,M,2,Unknown,Divorced,$80K - $120K,33,6,3,2,11777.01145012603,1781,9996.00063377967,0.5634773606953832,2763,62,0.883502258742218,0.14621935667534114,77896033
77906489,38,F,2,College,Married,Less than $40K,33,1,3,2,3420.0006877398505,1405,2014.9891857460914,0.8334517758047117,4267,75,0.5852241827669435,0.4099428629467107,77896034
77893405,50,M,2,High School,Single,$120K +,42,1,3,2,34161.99742403537,1723,32439.019089760506,0.4229879163883771,7572,56,0.6930355538617431,0.032811099152073225,77896035
77905910,37,F,3,Unknown,Married,Less than $40K,25,6,2,1,1438.2894224234944,674,764.3118481487444,2.1666634552063795,1717,31,0.7331236489269202,0.45048409424165414,77896036
77892459,49,M,2,High School,Single,$120K +,42,3,2,4,21143.98867981303,1190,19954.00740368541,0.4952590892747249,4895,66,0.7781599049027232,0.06434096745382258,77896037
77908233,65,F,0,Graduate,Married,Less than $40K,56,6,3,3,4460.0014245819175,1262,3198.012949898195,0.8917049004287484,1877,41,0.7982529301037123,0.2804375582263253,77896038
77894252,53,F,4,Graduate,Single,$40K - $60K,43,1,3,2,6058.019476688599,0,6057.998095565676,1.011244024070581,4754,60,0.479577131247518,0.007433468077267561,77896039
77897705,33,M,1,Graduate,Married,$60K - $80K,22,3,1,3,2859.0139044846355,2517,341.9977255188065,1.262059515969162,2247,36,0.6289454675129416,0.8604751163174109,77896040
77910300,42,F,4,Graduate,Divorced,Unknown,36,3,3,1,2781.9951661684076,1782,999.9969261697885,0.8623673564809854,4669,93,0.7557284121903245,0.628768279103178,77896041
77891255,52,M,3,Uneducated,Unknown,$120K +,46,2,4,4,13354.003321368315,0,13353.997308570437,0.005845339476158257,1097,28,0.07174901657333321,-0.003174797410544646,77896042
77898031,37,M,1,College,Single,$60K - $80K,26,6,3,2,15755.005011856414,1410,14344.999792450864,0.8478882430447778,2061,61,0.6602598311365574,0.08409695442903935,77896043
77903659,55,M,1,High School,Married,$80K - $120K,47,3,3,3,2938.001335062195,1995,942.987610737621,0.5169541007141703,1352,30,0.44015932624941256,0.6749632305033161,77896044
77890869,34,M,4,Uneducated,Single,$120K +,36,6,3,2,34515.98431455404,2517,31998.99253195082,0.970356523806362,1969,46,1.3142183055489671,0.08957382944938058,77896045
77910815,44,F,3,College,Unknown,Unknown,35,5,2,2,11238.007439578238,2336,8901.996139817938,0.9286531125334814,5302,70,0.9126575981260702,0.1956016206307625,77896046
77908119,37,F,2,High School,Single,Less than $40K,36,6,2,4,3585.9995545661986,1414,2171.9957480603416,0.7381322462793305,2780,57,0.7389711482699746,0.3680854749517101,77896047
77901040,60,M,2,Graduate,Single,$60K - $80K,48,3,4,1,10885.993340136596,1145,9741.005582463298,0.7550038157871095,3488,66,0.5544062245512886,0.085543584848738,77896048
77899576,42,M,5,Unknown,Married,$60K - $80K,36,2,3,2,4962.98415281377,0,4962.994671900416,0.6373225570853452,2335,40,0.40176450329027436,-0.0002849870361348125,77896049
77891544,40,M,3,Post-Graduate,Single,$120K +,26,1,2,1,34515.98447471852,2088,32428.003246642354,0.6243086792646353,6453,89,0.5954291381378802,0.0458651806166846,77896050
77904410,32,M,1,College,Divorced,$80K - $120K,36,5,3,4,34515.98907994527,0,34515.98682368975,0.831045126235748,2305,60,0.7102490304382391,-0.0074319050936580205,77896051
77907446,34,F,2,Graduate,Single,Less than $40K,24,5,3,3,5711.994618270364,1955,3757.0122705573,0.9668562515151846,2617,54,0.8050317173107082,0.3398866512863143,77896052
77891701,53,M,1,High School,Unknown,$120K +,34,2,1,2,8506.995175949203,1484,7023.017960138725,0.7109614723451165,14949,114,0.7301928592668879,0.18604153837755347,77896053
77892167,53,M,4,Graduate,Married,$120K +,38,5,2,3,34516.01112473748,0,34516.00395373921,0.8456915153799349,8417,72,0.7098808978700821,-0.0036371665762800006,77896054
77902339,58,M,3,Unknown,Single,$80K - $120K,36,6,2,3,3355.002711189562,1878,1476.9977771978854,0.7356239731191019,4578,84,0.9539991270555231,0.5765719209988099,77896055
77910356,41,F,2,Uneducated,Married,Unknown,32,2,5,3,5876.992009380478,1713,4164.006376337729,0.7839222798697231,15106,91,0.9852873778011468,0.28036072501732995,77896056
77901262,39,M,1,Unknown,Married,$80K - $120K,36,6,2,3,2898.9987527727903,1999,899.999744842789,0.8406119933951015,1687,35,0.5837157395192585,0.6950301835203755,77896057
77892908,51,M,0,Uneducated,Divorced,$120K +,41,4,1,0,23897.99186707559,0,23897.99506132779,0.4805802679742588,3781,66,0.6163364634456355,-0.007863562381245776,77896058
77890487,57,M,2,Graduate,Single,$120K +,51,6,3,4,34515.9987853262,1417,33098.98672680406,0.9612681562341653,4303,77,0.6545459845634137,0.04014904379510579,77896059
77901265,53,M,2,Uneducated,Married,$80K - $120K,43,6,1,3,6704.005344066119,1354,5350.016391774741,0.3993947265093152,1331,30,0.3686458580921344,0.2036850573123463,77896060
77901320,39,M,2,Graduate,Married,$80K - $120K,27,4,2,2,9958.970399121661,1476,8482.985124317674,0.9693150517457694,2760,44,0.9971672357398659,0.15471541910281408,77896061
77907261,52,F,2,Post-Graduate,Single,Less than $40K,34,3,3,3,6265.003844217456,1677,4587.9931909550605,0.7627110452619331,8162,89,0.5918204012944994,0.26326587424697584,77896062
77900834,58,M,2,High School,Single,$60K - $80K,45,3,2,0,6384.989361386016,1535,4850.00918864259,1.1373265451629693,1612,47,0.8722080443541521,0.25388957466602585,77896063
77898725,47,M,4,Uneducated,Single,$60K - $80K,41,6,2,2,2404.98555160293,1540,864.985314042627,0.45472922991960646,1087,29,1.2468152538272066,0.6353337000659551,77896064
77906892,56,F,2,College,Married,Less than $40K,46,5,3,3,3118.9958861556242,1778,1341.0021450931022,1.0060133962247881,4168,63,0.8526714655590383,0.564653088302867,77896065
77902981,54,M,3,High School,Married,$80K - $120K,48,3,4,3,3287.9961537610584,2517,771.015834159517,0.8407266074811114,2717,46,0.439610628665816,0.7592354184220726,77896066
77894255,45,F,2,Uneducated,Single,$40K - $60K,35,6,3,2,4505.008539704171,1562,2943.0102338168695,0.623120683990717,3968,68,0.6129261308398195,0.3380773192704433,77896067
77891754,44,M,4,Graduate,Single,$120K +,36,2,2,1,34515.99715818857,1635,32881.00556613155,0.7489573781158874,7219,86,0.5657203846495412,0.0510995306671564,77896068
77899560,47,M,2,College,Married,$60K - $80K,35,2,1,1,34515.99051558148,1349,33166.98842284206,0.6749066704542381,8582,106,0.7630802436162522,0.04400507621632281,77896069
77896536,26,M,1,College,Divorced,$40K - $60K,21,3,3,2,1438.2920355283418,0,1438.304844354498,0.745338867792069,2660,89,0.7250301403642714,-0.014975352988600229,77896070
77893796,56,M,3,Uneducated,Married,$120K +,36,6,3,3,34516.00501770144,1047,33469.003376721805,0.603970058136652,1378,30,0.4125357567426825,0.03065400517852593,77896071
77892423,51,M,4,College,Married,$120K +,31,5,2,1,34515.998228431316,1254,33262.00769984148,0.8887694884734704,1366,25,0.7829387534162524,0.04539015758687309,77896072
77892569,49,M,1,Graduate,Married,$120K +,39,3,2,3,34515.98456965147,0,34516.00152238186,0.5074175388774879,1106,31,0.9310886515654788,-0.003346810789360475,77896073
77905429,38,F,3,College,Married,Less than $40K,31,3,1,3,5523.0077219878285,2517,3005.999671583858,0.7168754577996664,4170,80,0.7293610707785696,0.43834318562402175,77896074
77908793,48,F,1,Graduate,Single,Unknown,38,3,2,2,23006.998298664217,1239,21768.017936133037,0.709041836250602,3395,63,0.4654435205879269,0.05383718805700744,77896075
77892032,51,M,4,High School,Single,$120K +,46,6,3,3,34515.99641369304,2274,32242.02061949219,0.7957452502809607,1795,47,0.6635208490499597,0.05143499432379671,77896076
77905639,41,F,0,High School,Married,Less than $40K,31,4,2,4,2684.997369703352,1647,1038.0086481142303,0.8281399792254674,4625,94,0.5158443057231202,0.6063219893938452,77896077
77906786,48,F,4,Uneducated,Married,Less than $40K,38,3,2,3,2731.9957382456787,0,2732.007557387751,0.7700075057787141,739,16,0.46047616877043124,0.0065582977145766065,77896078
77903877,49,M,4,Uneducated,Married,$80K - $120K,39,2,3,2,8560.9762739132,915,7645.995923925749,0.6196698692208061,7341,79,0.4856141445769897,0.09056784746222443,77896079
77892976,57,M,3,High School,Married,$120K +,50,3,3,2,3205.006042553723,1530,1674.9934698037127,0.6638079672079484,2126,58,0.6687111326082066,0.4798166081479153,77896080
77895651,45,M,2,Graduate,Married,$40K - $60K,36,2,1,3,3734.999649735162,2113,1621.9959650753563,0.6722407474607979,7059,82,0.5618592700580695,0.5933231911853126,77896081
77901099,60,M,1,Unknown,Single,$60K - $80K,50,4,3,0,10697.992470365562,1790,8907.984778819236,0.9775234003979414,4095,67,0.9027955546327475,0.15839547033097945,77896082
77899800,41,M,3,Graduate,Single,$60K - $80K,28,4,1,3,16443.0211395107,1363,15080.006144757837,0.6896750733774291,4252,64,0.6814274206928344,0.06159423703044643,77896083
77911514,33,F,1,High School,Married,Unknown,36,3,2,2,2279.005688566956,1432,846.9864514587525,0.8507977377357666,4169,74,0.9293309482950465,0.6223929368917757,77896084
77893721,56,M,3,College,Married,$120K +,50,3,2,0,9689.01298952336,2250,7438.989147689259,0.5679394990757899,1158,19,0.7185577011273507,0.24692189793331712,77896085
77896701,41,F,3,High School,Single,$40K - $60K,31,3,3,2,1438.3179965526674,913,525.3021084504725,0.9752974423462706,4300,68,0.6214834338188394,0.622471223035095,77896086
77910874,56,F,4,Graduate,Single,Unknown,45,2,2,3,9091.002828939752,1306,7785.0128960829825,0.7496873248458076,4378,86,0.6501473661888764,0.15551187938180486,77896087
77910695,60,F,0,Graduate,Single,Unknown,55,4,3,2,7469.004538882705,2517,4952.0215677901115,0.6646796503851694,16328,124,0.7661957976658923,0.3214036525284654,77896088
77903978,40,M,2,Graduate,Married,$80K - $120K,36,6,1,3,3339.996709135914,1282,2057.9986899866744,0.7315425962088473,4526,82,0.5580252895531252,0.37608764103866,77896089
77910221,48,F,4,High School,Single,Unknown,36,2,3,1,23938.995125024565,1419,22520.002787132784,0.7760895956779313,14812,101,0.8110161937407658,0.06432728383842823,77896090
77908323,53,F,2,College,Single,Unknown,38,2,3,3,16591.99032054277,1435,15156.980359894898,0.74412485120647,7642,89,0.6620476026288016,0.07167097834882148,77896091
77895184,37,M,3,Graduate,Unknown,$40K - $60K,31,6,1,2,8504.01534134477,1956,6547.980809886381,0.9576086769274408,1881,51,0.4282411752115796,0.24140009886620206,77896092
77900854,61,M,0,Graduate,Married,$60K - $80K,49,4,3,4,3352.000711379697,1713,1638.9886927687905,0.6699314926660568,1952,50,0.6636655935404109,0.5197334115394722,77896093
77891122,36,M,2,High School,Married,$120K +,36,3,1,2,34516.00330590403,939,33577.01247813042,0.8363790930594872,15552,107,0.7524691145284284,0.036133498722770586,77896094
77901428,47,M,4,Graduate,Divorced,$80K - $120K,39,4,3,4,17504.021187424507,476,17028.00950774637,0.9024062457757934,10468,66,0.7329439562466217,0.028252892788375297,77896095
77911543,51,F,1,High School,Single,Unknown,41,3,3,2,9701.007351127273,0,9701.009233741586,1.0113032421674573,9404,62,0.8268425590514826,-0.011537708563741977,77896096
77909558,57,F,3,College,Single,Unknown,39,4,1,2,7468.990435975504,1752,5717.004449907728,0.9425783861283805,2050,46,0.9253594068844921,0.23384842722188648,77896097
77897442,46,M,2,High School,Single,$40K - $60K,41,3,3,2,3149.994255962156,1543,1607.0003810071657,0.993328557609877,3432,71,0.9792508644985415,0.4866031511147958,77896098
77899673,32,M,3,Graduate,Married,$60K - $80K,36,1,1,1,3223.019769020923,1413,1809.995780889407,1.0111948013165375,13648,103,0.6301102584697541,0.44054742864788077,77896099
77904570,56,M,2,Doctorate,Single,$80K - $120K,48,4,3,3,4479.999602552142,2465,2014.9840964088014,0.7631844166057853,3331,74,0.6689758565132137,0.5502625715557015,77896100
77897555,46,M,2,Graduate,Married,$40K - $60K,38,4,3,3,2457.0052190077436,1051,1405.9888574699773,0.9971714502404073,3256,71,0.9329578362263954,0.42022515258820775,77896101
77890763,51,M,0,College,Married,$120K +,35,5,1,2,34516.00508963342,2332,32184.009094762205,0.8073486749614732,4587,82,0.7654769049729196,0.06263834593200761,77896102
77907699,49,F,3,College,Married,Less than $40K,29,3,3,3,2017.001869269116,1557,459.9883953269962,0.7421273886529605,3875,75,0.9693726945548286,0.77525409465795,77896103
77906968,43,F,2,Graduate,Divorced,Less than $40K,33,4,3,2,2421.991525996605,1237,1184.9998555453499,0.9297250976600145,5079,80,0.8041001998960597,0.5258633010000114,77896104
77911493,31,F,0,Post-Graduate,Single,Unknown,36,3,3,1,26422.99613450003,0,26423.00174713319,0.6770874987688316,13575,108,0.7733966861898472,0.0035193225994053913,77896105
77906088,48,F,3,Post-Graduate,Married,Less than $40K,40,6,3,3,13991.009001524431,1580,12411.00870619425,0.8596258490957692,4100,74,0.6987855662348267,0.1228761908921142,77896106
77907633,41,F,3,College,Married,Less than $40K,35,2,1,2,2066.0188869323383,1542,524.0018931325878,0.700321932552662,4887,76,0.6172520928618482,0.7440745624753269,77896107
77894868,45,F,3,Graduate,Unknown,$40K - $60K,35,2,3,2,4317.976091711286,2359,1959.008815837299,0.9792548535381824,12867,118,0.5769639641677211,0.5433580953722341,77896108
77911324,44,F,5,High School,Unknown,Unknown,33,4,3,2,13349.006286658741,0,13348.983483342408,0.8857526533669065,3534,78,0.8889925079297076,0.0020653089550498075,77896109
77900147,51,M,4,Graduate,Married,$60K - $80K,33,1,3,3,25653.001217438934,2059,23594.00103778167,0.6898727592088129,8305,103,0.741672793450005,0.09430638462135496,77896110
77893607,41,M,4,Graduate,Single,$120K +,35,5,3,3,34516.0019428108,825,33690.99003155611,0.9889239858035498,3127,51,0.9649171906900277,0.041303659575128285,77896111
77898963,45,M,3,Graduate,Single,$60K - $80K,34,5,1,1,34515.99081302143,1664,32851.98791808616,0.7216472242762101,4912,80,0.7393231624282968,0.04979088965620518,77896112
77900815,49,M,0,Graduate,Married,$60K - $80K,29,3,3,3,1459.9874538643621,0,1460.0068726865338,0.7226084221889342,2329,36,0.5087092132282945,0.007981723852653146,77896113
77905546,54,F,4,College,Married,Less than $40K,41,1,5,2,2444.0075982461667,1313,1131.027530248058,0.7008567758636861,4609,61,0.7953242706925336,0.5481450128570815,77896114
77890919,50,M,2,Unknown,Married,$120K +,35,4,5,3,34516.00510616602,668,33847.99657670808,0.8851931267816648,3931,77,0.793298486626073,0.008100724572246332,77896115
77896583,53,F,2,Graduate,Married,$40K - $60K,36,4,3,1,1438.2995528555612,582,856.2979265551219,0.6189625126239268,4915,92,0.7640161696061653,0.40397841382312877,77896116
77902804,44,M,4,Graduate,Single,$80K - $120K,37,3,3,1,14388.006151498572,2517,11870.999233688653,0.6735020557132008,7042,85,0.644596549065836,0.1828882712294282,77896117
77907104,48,M,2,Graduate,Divorced,Less than $40K,36,1,3,2,3442.0097061427914,1229,2212.9877750959986,0.8289968766258744,14618,100,0.7267724120744474,0.3494858388721874,77896118
77898094,37,M,3,Doctorate,Single,$60K - $80K,30,6,1,3,5924.00012274956,1023,4900.997787276708,0.7650486580256862,3305,80,0.7849944580848939,0.18279077618494016,77896119
77892561,44,M,3,Graduate,Married,$120K +,31,2,2,3,3977.0165121449363,1325,2652.002320914255,0.7776492897124946,4076,62,0.6241740514511147,0.31999691729407626,77896120
77892769,52,M,2,High School,Single,$120K +,46,4,2,4,34515.995275649635,0,34515.99772734838,0.7794401503492892,4037,87,0.7054765053615929,-0.003454777059218378,77896121
77910088,38,F,2,Graduate,Single,Unknown,27,4,2,3,13428.985676442842,1246,12182.998490659465,1.0630997557909556,3929,66,0.7401952298308654,0.06836280660286716,77896122
77892553,41,M,3,Graduate,Married,$120K +,36,2,2,1,5806.99343023338,1143,4663.992082427854,0.7876103995953448,8000,96,0.4085560335792988,0.19379358883730075,77896123
77911504,39,F,1,Graduate,Married,Unknown,29,4,3,2,3357.9880051934524,1758,1599.9984324048187,0.7194357322720469,1759,33,0.7247520363325809,0.5271382249700942,77896124
77908881,56,F,3,Uneducated,Married,Unknown,47,4,1,2,1822.0063636237549,1118,703.998830935369,0.8985045754879193,4576,78,0.5508729088982511,0.633331677001136,77896125
77903531,38,M,1,Graduate,Single,$80K - $120K,25,5,0,1,16665.000072522776,1147,15518.001719522092,0.7976854564695507,4657,78,0.6905127848990235,0.08181324618070347,77896126
77905244,50,F,1,Graduate,Married,Less than $40K,41,4,2,3,8588.98210512203,685,7903.995343680237,0.8434196718669768,3553,63,0.9119002738983951,0.08683570969723277,77896127
77909691,38,F,3,Uneducated,Single,Unknown,36,5,3,3,13220.000216780238,848,12372.01527161583,0.825638720478974,3789,72,0.5550602279345903,0.06422432531288737,77896128
77907789,52,F,3,Graduate,Single,Less than $40K,38,2,3,4,2437.0003357003056,0,2436.9961791759774,0.9078193286292525,3068,53,0.6524863666265232,-0.002822660674116594,77896129
77899833,45,M,2,Graduate,Married,$60K - $80K,31,2,2,1,34516.0112596342,1308,33207.999260913515,0.7365255946990092,8773,105,0.7889236843652421,0.051810803048810083,77896130
77900908,40,M,4,Graduate,Single,$60K - $80K,30,4,1,1,13918.994534697897,1266,12652.994957521401,0.43864337808375736,3699,67,0.5080580416061018,0.0926753936439493,77896131
77905877,46,F,3,Uneducated,Married,Less than $40K,35,6,5,1,2068.991920263989,1101,967.9825801642509,0.7281805099502752,7307,82,0.7337947116504145,0.5269533204884571,77896132
77901044,45,M,0,Graduate,Married,$60K - $80K,40,4,3,3,1438.3100483836815,0,1438.3094312257665,0.5732058353489381,4869,66,0.7302010624075769,0.017951098456973784,77896133
77893569,45,M,2,High School,Single,$120K +,33,6,3,2,15490.002191295918,0,15489.987339861576,0.7453226936454134,2429,50,0.4785074385816006,-0.011724189546170046,77896134
77895479,35,F,3,Graduate,Married,$40K - $60K,36,4,1,4,7234.015433138455,2000,5234.027144032545,0.7606119158834558,4272,83,0.5956013234298194,0.2769595980766175,77896135
77896378,43,F,5,Graduate,Married,$40K - $60K,34,5,1,3,7134.998786117417,1164,5970.983044456558,1.136274796082671,3746,81,1.1702002488955636,0.17638889309260503,77896136
77904759,57,F,2,Doctorate,Married,Less than $40K,36,1,3,3,1615.018814711406,950,664.988077272128,0.4960468404999157,2212,43,0.39038600197291423,0.592155060643915,77896137
77894587,39,F,3,High School,Married,$40K - $60K,21,1,2,1,5027.007332201525,0,5027.00024688785,0.8445419680590004,4850,70,0.7531799707520692,-0.01362080639063959,77896138
77903505,36,M,2,College,Single,$80K - $120K,31,5,2,3,5820.993518559632,764,5056.984751987198,0.6790962272212714,5291,96,0.6768779746019731,0.13992684914269699,77896139
77890809,50,M,2,Graduate,Single,$120K +,36,3,2,2,34515.989346693495,1023,33493.0132705593,1.0186450282492354,1064,13,0.6305864459182214,0.031102292096872396,77896140
77900431,46,M,3,College,Married,$60K - $80K,38,5,3,4,15483.002060124882,1719,13764.015388893013,0.6890113386541555,4678,80,0.48432561183390505,0.0955742545458414,77896141
77899730,42,M,4,High School,Single,$60K - $80K,33,5,1,3,9441.999207452192,838,8604.021149425544,0.6498320611009537,3157,63,0.8368210677815826,0.08948277903238805,77896142
77892332,50,M,3,High School,Divorced,$120K +,37,3,1,2,3072.994564808313,1792,1281.020339522975,1.099487589781196,1734,35,1.1914066556145695,0.5872338463245144,77896143
77899789,57,M,3,Post-Graduate,Married,$60K - $80K,36,6,1,4,3477.9911806722826,2517,961.0014367795739,0.6808196162770936,1409,49,0.7508636024800385,0.7213045543620056,77896144
77905482,56,F,2,Graduate,Married,Less than $40K,48,6,3,2,4365.988376592412,1590,2775.9917941888843,0.4830589319659914,1596,37,0.4081113683600522,0.3607125810586255,77896145
77910592,47,F,3,Unknown,Married,Unknown,38,5,1,4,1633.9986272148847,1463,171.0015639429413,0.8735902647688967,4397,72,0.5598302767084092,0.9020657500314457,77896146
77903207,46,M,4,High School,Married,$80K - $120K,38,5,1,2,28327.007878881384,582,27744.996700403397,0.9236104954528985,3475,52,0.751075021654753,0.018297995229082854,77896147
77911227,48,F,2,Graduate,Married,Unknown,41,1,1,3,7884.018283594862,745,7138.997937845817,0.7146429855476208,4588,74,0.7451332803418902,0.08880274568400555,77896148
77898267,58,M,1,High School,Married,$60K - $80K,53,5,2,5,1438.2896745984763,0,1438.292007443367,0.4371431648550697,1539,40,0.6033301638641715,0.0030102244594450273,77896149
77908386,57,F,1,High School,Married,Unknown,36,5,2,3,1734.0077069138056,980,754.0044632703637,0.6411816966350121,4313,92,0.9203519388387802,0.5710776315053467,77896150
77899284,42,M,5,Graduate,Married,$60K - $80K,27,3,2,3,11879.987572234748,2025,9855.002007126295,0.8248773639734316,1789,42,1.4744001251287209,0.17173286124276207,77896151
77903381,46,M,4,Graduate,Married,$80K - $120K,33,5,1,3,16227.002990206503,917,15310.01059671425,0.48917761958255335,4314,67,0.6540163452799284,0.04839786651165516,77896152
77895439,42,M,4,Graduate,Married,$40K - $60K,27,5,1,2,1502.9950305707857,929,573.9983043614022,0.89527969921962,4680,67,0.9699565436297584,0.618185989987453,77896153
77891525,50,M,4,Post-Graduate,Married,$120K +,36,4,1,3,17374.001397116608,2517,14857.000317673623,0.7521924747079899,15473,128,0.6892166121681794,0.13123265181962862,77896154
77891248,46,M,2,Unknown,Unknown,$120K +,37,3,2,4,3132.010471035256,1466,1666.0112241879967,0.6864384722181989,3612,59,0.5898894922211049,0.4786724976730146,77896155
77910914,50,F,2,Unknown,Married,Unknown,39,3,2,1,1772.9985314370658,0,1773.0088623726056,0.23317491176759977,1764,30,0.101261854077519,-0.008358570408506117,77896156
77895274,29,M,0,High School,Single,$40K - $60K,36,6,3,1,5988.004577894301,660,5328.0069480689235,1.0432466684707802,10211,68,0.9926070421871287,0.1020603970732176,77896157
77894848,38,M,1,Graduate,Unknown,$40K - $60K,27,5,6,0,13099.981326760635,1436,11664.001842847458,0.5263323761858301,3201,78,0.49568872282842225,0.11617821203216996,77896158
77906261,56,F,2,High School,Married,Less than $40K,43,5,2,2,1978.0007522578721,0,1978.0093915424627,0.631754905835933,4870,83,0.845253619787561,-0.005075781788872618,77896159
77904499,56,M,1,High School,Single,$80K - $120K,45,4,1,3,5070.003222978519,0,5070.013435885702,1.0134855673245766,3651,76,0.6407684943805119,-0.0050110398886818695,77896160
77901222,37,M,1,Graduate,Single,$80K - $120K,24,4,4,4,34515.995303400814,934,33582.00310049446,0.6832938456967201,1768,52,0.5813966873099327,0.01838786286714139,77896161
77903637,49,M,4,Graduate,Married,$80K - $120K,39,6,3,2,17284.991021777678,1853,15431.99395611097,0.8801631947670429,4787,60,0.6960886185335933,0.10904455283654799,77896162
77902611,52,M,2,Graduate,Married,$80K - $120K,41,2,5,1,33256.00359279838,928,32328.002187893453,0.6984998678943337,7796,97,0.5886291161717252,0.04089498280004622,77896163
77911781,50,F,1,Graduate,Single,Unknown,36,3,2,2,17970.00882323677,1390,16580.016668058946,0.7283329280348831,13204,97,0.801346608993162,0.06702184645145787,77896164
77894705,57,F,1,Graduate,Single,$40K - $60K,48,5,1,0,10953.005587649182,1945,9008.006560872347,0.8957677015756697,1277,29,0.5225995092302036,0.16587396694515227,77896165
77892626,36,M,1,Uneducated,Divorced,$120K +,28,6,3,2,5260.009677815329,1116,4143.991988845437,0.6682853696103374,2546,62,0.8867300586503872,0.2149598206880004,77896166
77909294,37,F,3,Unknown,Single,Unknown,32,3,4,4,19635.988269572263,1566,18070.0060646282,0.671389769892142,2595,58,0.629287041465752,0.08307389354949986,77896167
77909938,34,F,4,Doctorate,Married,Unknown,36,1,2,2,7743.995110433527,1804,5940.009803643522,0.9559692670596637,4572,60,0.9387061435699324,0.24945612961101826,77896168
77910365,50,F,5,Unknown,Unknown,Unknown,43,5,1,2,3410.0033332338526,2281,1128.995387717467,0.5062791462946783,1296,31,0.3421286242193454,0.6556445525213568,77896169
77910318,32,F,0,College,Married,Unknown,36,5,3,3,6714.997090541238,1314,5401.004014763433,0.9895493532002888,1731,41,0.5111292066120587,0.21138701907091773,77896170
77900751,39,M,4,High School,Married,$60K - $80K,28,5,3,3,6224.014788077588,1898,4326.009020869468,1.1061229785245248,3014,58,0.7082041353299033,0.31391811582457657,77896171
77902869,52,M,2,Graduate,Single,$80K - $120K,48,6,2,4,34516.0099451775,0,34516.01055726268,0.541025271195673,1661,40,0.5909253005019751,-0.005878551088734573,77896172
77904623,44,M,5,High School,Married,$80K - $120K,36,3,2,2,2508.999817311681,1464,1044.9912811455622,1.2462193021140622,3166,72,0.9429874006029649,0.5759729052550121,77896173
77910651,26,M,0,Unknown,Single,Unknown,16,5,3,2,3877.0084151569754,0,3876.9979613087817,0.783708498911058,2473,33,0.8251683433751839,-0.014033829675020848,77896174
77903457,44,M,3,Uneducated,Divorced,$80K - $120K,13,4,2,3,17846.003914279583,1568,16278.01342934792,1.0529261429020813,3626,77,0.8749245781407549,0.11007600248054285,77896175
77905073,46,F,2,Unknown,Single,Less than $40K,41,2,3,3,2664.9984590284307,2157,508.00456401147585,0.6465355509987178,4249,76,1.2403440665060916,0.7967825089893116,77896176
77894076,30,M,2,Post-Graduate,Single,$40K - $60K,16,5,3,5,4533.000336140467,1977,2556.000057898392,0.6621631631419456,2679,69,0.619140849838817,0.43752766624686734,77896177
77894059,40,M,4,Unknown,Divorced,$40K - $60K,28,4,2,2,23980.992731410588,1788,22193.004607832394,0.6284159252556498,1421,34,0.32579812001367897,0.07783621164484263,77896178
